model_name,source_file,Active High,Active Low,Active Close,Active Volume,Active Total,Full High,Full Low,Full Close,Full Volume,Full Total
baseline,metrics_table_dl_gated_transformer_hurdle_vs_baseline.csv,0.2277347404777308,0.2306099919492052,0.2312464216861096,1.3468316168395065,0.5091056927381381,0.027610324744897,0.0278897331058897,0.0278546947261004,0.0893020866285659,0.0431642098013633
dl_hurdle_tcn,metrics_table_dl_hurdle_tcn_vs_baseline.csv,0.2277347404777308,0.2306099919492052,0.2312464216861096,1.929596483965413,0.6547969095196147,0.027610324744897,0.0278897331058897,0.0278546947261004,0.092826738014301,0.044045372647797
ml_hurdle_lgbm,metrics_table_ml_hurdle_lgbm_vs_baseline.csv,0.2277347404777308,0.2306099919492052,0.2312464216861096,1.42569989419123,0.5288227620760688,0.027610324744897,0.0278897331058897,0.0278546947261004,0.0743453702499984,0.0394250307067214
dl_gated_transformer_hurdle,metrics_table_dl_gated_transformer_hurdle_vs_baseline.csv,0.2277347404777308,0.2306099919492052,0.2312464216861096,1.4306633598023475,0.5300636284788484,0.027610324744897,0.0278897331058897,0.0278546947261004,0.0838668929832448,0.0418054113900329
dl_hurdle_lstm,metrics_table_dl_hurdle_lstm_vs_baseline.csv,0.2277347404777308,0.2306099919492052,0.2312464216861096,1.836802027707736,0.6315982954551954,0.027610324744897,0.0278897331058897,0.0278546947261004,0.0917250865327884,0.0437699597774189
